sku;category;brand;model;variant;width_cm;length_cm;height_cm;weight_kg;fragile;package_type;hazard_class;extra_package;extra_width_cm;extra_length_cm;extra_price_usd;extra_type
SOFT-9F459C;Textile;SoftWear;Jeans 32x32; Black;31,2;23,7;2,8;0,18;False;metal_box;Aerosol-2;False;23.9;26.5;14.0;foam_protector
SOFT-A028C2;Textile;SoftWear;Hoodie L; Navy 37;26,4;26,1;6,7;0,405;False;kraft_envelope;Compressed_Gas-2;True;30.1;28.7;17.46;corner_guard
SOFT-A0E1AF;Textile;SoftWear;Basic T-Shirt M; Grey 36;33,3;22,3;3,6;0,62;False;cardboard_box;Aerosol-2;True;35.8;25.7;18.3;stretch_film
SOFT-A15720;Textile;SoftWear;Basic T-Shirt M; Red 42;26,7;17,1;6,2;0,379;False;metal_box;Aerosol-2;False;;;;
SOFT-A18EBA;Textile;SoftWear;Hoodie L; Red 41;25,7;23,8;4,7;0,423;False;poly_bag;Flammable_Liquid-3;True;28.0;27.1;16.98;corner_guard
SOFT-A32A54;Textile;SoftWear;Hoodie L; Black 37;27,9;21,5;3,1;0,596;False;plastic_box;Compressed_Gas-2;True;29.9;25.1;16.42;foam_protector
SOFT-A3E140;Textile;SoftWear;Hoodie L; 39;20,7;19,2;7,6;0,456;False;rigid_box;UN3481-Lithium_Ion_Battery;False;28.0;24.6;15.39;air_cushion
SOFT-A5FCE3;Textile;SoftWear;Hoodie L; 40;31,6;18,3;5,9;0,742;False;cardboard_box;Flammable_Liquid-3;True;34.8;20.3;15.96;foam_protector
SOFT-A6F7C6;Textile;SoftWear;Basic T-Shirt M; 41;31,6;19,7;6,5;0,495;False;cardboard_box;Aerosol-2;True;33.6;23.0;16.55;foam_protector
SOFT-A78E6F;Textile;SoftWear;Hoodie L; Red 39;33,9;21,0;7,0;0,425;False;cardboard_box;Compressed_Gas-2;True;35.4;25.2;18.45;bubble_wrap
SOFT-A8DDD8;Textile;SoftWear;Hoodie L; White 39;27,6;24,9;7,5;0,603;False;kraft_envelope;Corrosive-8;True;30.3;28.8;18.71;corner_guard
SOFT-A8EBB7;Textile;SoftWear;Basic T-Shirt M; Grey 37;27,6;20,7;8,5;0,326;False;cardboard_box;Aerosol-2;False;;;;
SOFT-AADF1B;Textile;SoftWear;Polar Jacket L; White 38;25,8;23,1;8,7;0,549;False;cardboard_box;Aerosol-2;True;28.6;26.7;16.74;air_cushion
SOFT-AC9EEB;Textile;SoftWear;Polar Jacket L; White 42;30,0;20,9;5,7;0,588;False;poly_bag;Flammable_Liquid-3;True;33.4;24.5;17.54;double_carton
SOFT-ACA12C;Textile;SoftWear;Basic T-Shirt M; Grey 41;36,5;18,2;5,6;0,579;False;cardboard_box;Corrosive-8;False;29.6;28.8;19.34;bubble_wrap
SOFT-AD696C;Textile;SoftWear;Basic T-Shirt M; 38;25,7;21,9;5,2;0,468;False;kraft_envelope;Corrosive-8;True;28.7;24.2;15.31;foam_protector
SOFT-AE65F3;Textile;SoftWear;Polar Jacket L; White 39;24,2;23,5;6,6;0,54;False;plastic_box;Compressed_Gas-2;False;30.9;27.3;17.96;air_cushion
SOFT-B3DC5C;Textile;SoftWear;Basic T-Shirt M; White 42;28,8;23,3;5,7;0,188;False;kraft_envelope;Compressed_Gas-2;True;30.4;26.6;16.63;foam_protector
SOFT-B4C06B;Textile;SoftWear;Polar Jacket L; Black 39;24,2;17,4;8,4;0,463;False;cardboard_box;Compressed_Gas-2;True;27.8;22.2;14.72;foam_protector
SOFT-B63FCC;Textile;SoftWear;Jeans 32x32; 38;27,8;22,2;8,9;0,956;False;metal_box;Corrosive-8;False;25.7;25.3;15.42;air_cushion
SOFT-B6CD8B;Textile;SoftWear;Jeans 32x32; Red 38;33,4;22,2;3,6;0,559;False;poly_bag;Corrosive-8;False;24.7;25.8;16.02;air_cushion
SOFT-B8222F;Textile;SoftWear;Hoodie L; White 41;29,0;16,7;4,4;0,565;False;kraft_envelope;Corrosive-8;False;28.3;27.8;17.69;double_carton
SOFT-B924E4;Textile;SoftWear;Basic T-Shirt M; White 36;22,9;26,9;6,4;0,401;False;cardboard_box;Compressed_Gas-2;False;29.9;26.0;16.16;stretch_film
SOFT-B9BFA3;Textile;SoftWear;Hoodie L; White 40;24,7;23,6;6,1;0,565;False;poly_bag;Flammable_Liquid-3;False;;;;
SOFT-BA02D2;Textile;SoftWear;Hoodie L; Red 36;28,2;21,9;5,3;0,516;False;cardboard_box;Flammable_Liquid-3;False;26.0;22.3;13.2;stretch_film
SOFT-BD2D2C;Textile;SoftWear;Basic T-Shirt M; Navy 41;29,9;21,7;5,7;0,391;False;cardboard_box;Aerosol-2;False;29.0;25.9;15.77;double_carton
SOFT-BD839B;Textile;SoftWear;Basic T-Shirt M; White 37;21,3;15,7;5,5;0,482;False;metal_box;Corrosive-8;True;25.3;18.8;11.63;air_cushion
SOFT-BE503D;Textile;SoftWear;Hoodie L; Grey 40;22,6;20,3;8,8;0,422;False;poly_bag;Compressed_Gas-2;True;25.4;24.6;15.02;bubble_wrap
SOFT-BEDC2B;Textile;SoftWear;Hoodie L; Red 37;29,5;20,9;6,2;0,506;False;plastic_box;Aerosol-2;True;33.0;24.5;18.45;foam_protector
SOFT-BF4FCF;Textile;SoftWear;Jeans 32x32; Red 36;29,1;17,0;7,8;0,412;False;plastic_box;Aerosol-2;True;32.3;19.4;14.8;air_cushion
SOFT-C00199;Textile;SoftWear;Polar Jacket L; Red;33,0;17,7;6,3;0,685;False;poly_bag;Corrosive-8;True;36.1;21.0;17.37;bubble_wrap
SOFT-C08C9D;Textile;SoftWear;Polar Jacket L; Black;29,3;29,3;5,4;0,538;False;rigid_box;Compressed_Gas-2;True;32.3;32.7;21.65;bubble_wrap
SOFT-C1E178;Textile;SoftWear;Hoodie L; 38;27,5;22,5;3,7;0,114;True;glass_jar;Compressed_Gas-2;True;30.3;25.7;17.14;double_carton
SOFT-C58DBB;Textile;SoftWear;Basic T-Shirt M; Black 36;23,4;22,1;7,8;0,605;False;metal_box;Compressed_Gas-2;True;27.1;25.8;16.89;foam_protector
SOFT-C6F6F9;Textile;SoftWear;Hoodie L; Navy 42;27,1;23,8;7,9;0,823;False;glass_jar;Compressed_Gas-2;False;28.9;28.5;17.92;air_cushion
SOFT-C75B75;Textile;SoftWear;Polar Jacket L; Navy;31,8;24,1;7,1;0,386;False;cardboard_box;Flammable_Liquid-3;False;28.5;21.4;14.05;foam_protector
SOFT-C86B82;Textile;SoftWear;Basic T-Shirt M; Navy 36;33,0;20,2;7,4;0,692;False;rigid_box;Flammable_Liquid-3;True;37.3;22.3;17.65;foam_protector
SOFT-C95F07;Textile;SoftWear;Hoodie L; Grey;30,2;20,5;5,4;0,68;False;cardboard_box;Compressed_Gas-2;True;32.1;22.0;15.83;air_cushion
SOFT-CA7516;Textile;SoftWear;Polar Jacket L; Red 40;25,9;21,3;4,5;0,321;False;plastic_box;Corrosive-8;True;29.0;25.4;16.22;corner_guard
SOFT-CB99AB;Textile;SoftWear;Hoodie L; Black 38;26,1;22,4;6,8;0,512;False;poly_bag;Flammable_Liquid-3;False;26.8;20.6;12.85;stretch_film
SOFT-CBCD37;Textile;SoftWear;Polar Jacket L; Grey 43;24,7;22,2;3,8;0,43;False;poly_bag;UN3481-Lithium_Ion_Battery;False;27.4;30.4;18.29;stretch_film
SOFT-CD843B;Textile;SoftWear;Jeans 32x32; Grey 38;25,2;19,3;4,2;0,59;False;metal_box;Compressed_Gas-2;False;29.2;28.3;17.19;corner_guard
SOFT-CECECB;Textile;SoftWear;Basic T-Shirt M; Black 41;23,2;25,9;4,7;0,542;False;metal_box;Compressed_Gas-2;False;29.9;27.8;16.97;bubble_wrap
SOFT-D1A101;Textile;SoftWear;Polar Jacket L; Grey;29,8;22,1;2,9;0,64;False;rigid_box;Compressed_Gas-2;False;24.9;30.6;15.93;stretch_film
SOFT-D2DDA8;Textile;SoftWear;Hoodie L; 36;31,0;19,1;9,2;0,44;False;plastic_box;Aerosol-2;True;34.5;22.0;17.62;corner_guard
SOFT-D5BFD1;Textile;SoftWear;Jeans 32x32; White;31,0;22,2;4,2;0,576;False;glass_jar;Compressed_Gas-2;False;28.0;25.7;15.57;air_cushion
SOFT-D60C83;Textile;SoftWear;Polar Jacket L; 39;20,4;19,7;4,0;0,629;False;rigid_box;Corrosive-8;True;22.4;23.4;12.36;bubble_wrap
SOFT-D71E48;Textile;SoftWear;Polar Jacket L; 36;30,6;25,1;4,6;0,277;False;plastic_box;UN3481-Lithium_Ion_Battery;True;32.2;27.4;18.34;stretch_film
SOFT-D799CC;Textile;SoftWear;Polar Jacket L; Navy 36;30,2;23,5;5,6;0,632;False;plastic_box;Compressed_Gas-2;False;;;;
SOFT-D963FD;Textile;SoftWear;Basic T-Shirt M; Navy 38;24,1;18,6;7,8;0,535;False;metal_box;UN3481-Lithium_Ion_Battery;False;38.8;20.7;16.7;air_cushion
SOFT-D96C2E;Textile;SoftWear;Polar Jacket L; Black 38;22,4;18,6;6,7;0,501;False;metal_box;Flammable_Liquid-3;False;22.8;23.7;12.61;stretch_film
SOFT-D990EC;Textile;SoftWear;Polar Jacket L; 41;34,2;23,0;4,8;0,79;False;glass_jar;Aerosol-2;True;36.2;26.0;19.76;corner_guard
SOFT-DBFCA8;Textile;SoftWear;Jeans 32x32; Grey 41;29,4;16,3;8,4;0,589;False;cardboard_box;Aerosol-2;False;;;;
SOFT-DF787D;Textile;SoftWear;Jeans 32x32; Red 42;25,0;25,8;6,6;0,557;False;metal_box;Aerosol-2;True;26.7;28.5;16.76;foam_protector
SOFT-E14F95;Textile;SoftWear;Jeans 32x32; Grey 40;37,6;22,1;5,4;0,484;False;glass_jar;Flammable_Liquid-3;True;41.4;23.3;20.32;corner_guard
SOFT-E20F82;Textile;SoftWear;Jeans 32x32; Black 39;27,9;19,4;4,0;0,395;False;metal_box;UN3481-Lithium_Ion_Battery;False;27.9;25.2;16.03;double_carton
SOFT-E38613;Textile;SoftWear;Polar Jacket L; Navy 41;24,1;21,9;4,5;0,421;False;plastic_box;Compressed_Gas-2;True;28.5;25.0;15.68;corner_guard
SOFT-E5DBBA;Textile;SoftWear;Polar Jacket L; Navy 42;23,2;21,1;6,3;0,461;False;plastic_box;Compressed_Gas-2;True;25.5;24.9;14.62;corner_guard
SOFT-E62FEA;Textile;SoftWear;Basic T-Shirt M; Grey 40;33,6;17,7;4,1;0,368;False;poly_bag;Compressed_Gas-2;True;35.7;21.6;17.69;stretch_film
SOFT-E81685;Textile;SoftWear;Jeans 32x32; 39;25,1;23,2;6,9;0,608;False;plastic_box;Flammable_Liquid-3;False;32.4;24.4;17.28;bubble_wrap
SOFT-E9A68B;Textile;SoftWear;Jeans 32x32; Black 41;30,8;18,9;6,5;0,734;False;glass_jar;Compressed_Gas-2;False;24.8;25.2;13.87;double_carton
SOFT-EADA6E;Textile;SoftWear;Hoodie L; Grey 38;27,7;22,6;9,0;0,492;False;cardboard_box;Flammable_Liquid-3;True;30.9;25.4;16.98;stretch_film
SOFT-EC2A0C;Textile;SoftWear;Basic T-Shirt M; Black 40;26,2;23,1;4,7;0,263;False;rigid_box;Flammable_Liquid-3;False;;;;
SOFT-EF0667;Textile;SoftWear;Hoodie L;;25,5;27,7;7,0;0,659;False;metal_box;Corrosive-8;True;29.2;31.3;18.21;foam_protector
SOFT-EF8214;Textile;SoftWear;Jeans 32x32; Black 37;33,0;22,9;4,6;0,606;False;poly_bag;Aerosol-2;True;34.5;23.9;17.77;double_carton
SOFT-F00A28;Textile;SoftWear;Hoodie L; Black 40;22,9;20,1;3,6;0,496;False;cardboard_box;UN3481-Lithium_Ion_Battery;True;25.5;22.6;13.66;corner_guard
SOFT-F1EDF4;Textile;SoftWear;Jeans 32x32; Navy 36;21,8;27,4;5,0;0,586;True;metal_box;Compressed_Gas-2;True;24.0;29.8;15.49;bubble_wrap
SOFT-F2566E;Textile;SoftWear;Jeans 32x32; Grey 43;22,0;23,9;6,1;0,546;False;glass_jar;Corrosive-8;False;37.1;26.0;20.6;corner_guard
SOFT-F36DA6;Textile;SoftWear;Polar Jacket L; Grey 38;27,3;20,8;7,7;0,774;False;cardboard_box;Flammable_Liquid-3;True;28.6;25.0;15.33;double_carton
SOFT-F3CA35;Textile;SoftWear;Jeans 32x32; Red 40;24,9;21,5;7,4;0,525;False;kraft_envelope;Flammable_Liquid-3;False;19.1;21.7;11.27;foam_protector
SOFT-F48E73;Textile;SoftWear;Hoodie L; Navy;28,9;20,3;6,6;0,454;False;glass_jar;Corrosive-8;False;29.1;24.7;15.54;corner_guard
SOFT-F4C4FA;Textile;SoftWear;Jeans 32x32; Red 39;29,1;25,8;6,2;0,492;False;metal_box;UN3481-Lithium_Ion_Battery;True;30.9;28.9;19.01;corner_guard
SOFT-F5744C;Textile;SoftWear;Hoodie L; Navy 39;31,8;25,8;8,8;0,641;False;poly_bag;Aerosol-2;False;;;;
SOFT-F5E82E;Textile;SoftWear;Hoodie L; Grey 43;33,6;27,3;4,0;0,385;False;poly_bag;Flammable_Liquid-3;True;36.1;28.9;20.81;foam_protector
SOFT-F8C831;Textile;SoftWear;Polar Jacket L; Red 37;24,1;21,2;6,8;0,435;False;kraft_envelope;UN3481-Lithium_Ion_Battery;True;27.1;22.2;14.9;double_carton
SOFT-F9146B;Textile;SoftWear;Hoodie L; White 36;29,8;27,1;6,2;0,277;False;poly_bag;UN3481-Lithium_Ion_Battery;False;;;;
SOFT-F9331C;Textile;SoftWear;Polar Jacket L; Navy 38;30,5;19,0;7,9;0,512;False;metal_box;Compressed_Gas-2;True;32.2;21.7;14.98;double_carton
SOFT-FAB5A5;Textile;SoftWear;Hoodie L; Grey 36;31,9;22,7;4,2;0,677;False;poly_bag;Compressed_Gas-2;False;;;;
SOFT-FCCAE9;Textile;SoftWear;Jeans 32x32;;26,5;20,8;5,5;0,606;False;poly_bag;Corrosive-8;False;29.1;21.4;15.11;air_cushion
SOFT-FCCE92;Textile;SoftWear;Basic T-Shirt M; Navy 43;24,8;22,1;4,3;0,29;False;kraft_envelope;Flammable_Liquid-3;False;29.5;28.7;17.36;stretch_film
SOFT-FD22DD;Textile;SoftWear;Basic T-Shirt M; Grey 42;24,6;15,4;7,6;0,333;False;plastic_box;Aerosol-2;False;29.6;26.5;16.27;corner_guard
SOFT-FD9706;Textile;SoftWear;Basic T-Shirt M; Black 42;29,7;18,1;6,9;0,362;False;plastic_box;Flammable_Liquid-3;False;;;;
TOYL-0F91FA;Toy;ToyLand;Remote Control Car;;30,8;15,2;15,7;1,335;False;plastic_box;Flammable_Liquid-3;True;34.3;17.7;14.14;bubble_wrap
TOYL-B6001C;Toy;ToyLand;Wooden Block Set 60 pcs;;19,7;20,4;16,0;0,983;False;kraft_envelope;Corrosive-8;True;22.2;23.7;13.22;bubble_wrap
TOYL-EB9037;Toy;ToyLand;Plush Bear 50cm;;24,7;17,6;17,7;0,58;False;cardboard_box;UN3481-Lithium_Ion_Battery;True;28.3;20.7;13.69;air_cushion
APPL-398F7B;Electronics;Apple;Galaxy;;15,8;8,2;0,9;0,22;True;rigid_box;;True;18.0;10.2;13.82;air_cushion
SAMS-602542;Electronics;Samsung;Note A;A;14,9;7,5;1,0;0,18;True;rigid_box;;False;;;;
GOOG-E08DC6;Electronics;Google;Mate SE;SE;17,1;8,6;0,9;0,21;True;rigid_box;;False;;;;
GOOG-884BC7;Electronics;Google;Galaxy Max;Max;16,7;8,2;1,0;0,21;True;rigid_box;;False;;;;
APPL-0A9932;Electronics;Apple;Note;;14,6;8,0;0,8;0,19;True;foam_box;;False;;;;
APPL-C8776A;Electronics;Apple;Mi;;17,6;8,3;0,9;0,22;True;rigid_box;;False;;;;
APPL-86D737;Electronics;Apple;iPhone;;17,2;7,5;0,7;0,15;True;rigid_box;Corrosive-8;True;19.0;9.3;12.03;bubble_wrap
GOOG-3D0192;Electronics;Google;P30;;17,4;8,1;0,9;0,17;True;foam_box;Corrosive-8;False;;;;
XIAO-51EFB8;Electronics;Xiaomi;Galaxy SE;SE;16,1;7,1;0,9;0,21;True;cardboard_box;;True;18.2;8.3;21.22;bubble_wrap
APPL-63DBBA;Electronics;Apple;Pixel;;16,3;8,3;0,9;0,19;True;rigid_box;;False;;;;
HUAW-390345;Electronics;Huawei;Galaxy;;14,4;7,8;0,7;0,18;True;rigid_box;;False;;;;
SAMS-7CCEE1;Electronics;Samsung;Galaxy A;A;14,8;8,1;0,8;0,19;True;rigid_box;;True;18.1;9.9;16.01;bubble_wrap
ONEP-8D7FD5;Electronics;OnePlus;Mi;;16,5;8,3;0,9;0,21;True;rigid_box;Flammable_Liquid-3;False;;;;
XIAO-02DFC3;Electronics;Xiaomi;Nord Mini;Mini;15,9;7,9;0,8;0,17;True;rigid_box;;False;;;;
XIAO-61899C;Electronics;Xiaomi;Mate;;15,3;8,4;0,9;0,18;True;rigid_box;;False;;;;
SAMS-35BE45;Electronics;Samsung;P30 Lite;Lite;16,4;7,2;0,7;0,21;True;cardboard_box;;False;;;;
HUAW-3D8E50;Electronics;Huawei;Note;;15,2;7,7;0,9;0,15;True;foam_box;;False;;;;
GOOG-51514E;Electronics;Google;Note Pro;Pro;15,4;8,1;0,8;0,19;True;rigid_box;;True;17.1;10.4;13.62;bubble_wrap
DELL-61BED1;Electronics;Dell;XPS Ultra;Ultra;35,9;25,1;1,8;1,3;True;foam_box;Corrosive-8;False;;;;
RAZE-7C8348;Electronics;Razer;ZenBook;;35,7;24,7;2,0;1,6;True;foam_box;;False;;;;
ACER-E46F17;Electronics;Acer;Aspire;;43,8;30,0;2,7;2,5;True;cardboard_box;;False;;;;
ACER-5117C4;Electronics;Acer;ThinkPad;;36,4;28,6;2,0;2,2;True;foam_box;Corrosive-8;False;;;;
ACER-695164;Electronics;Acer;XPS;;35,7;27,1;1,7;1,8;True;foam_box;;False;;;;
MSI-4EEAFE;Electronics;MSI;MacBook;;41,8;23,7;1,9;2,5;True;rigid_box;;False;;;;
ACER-96716A;Electronics;Acer;Pavilion;;32,9;26,6;1,7;1,3;True;foam_box;;False;;;;
MSI-690432;Electronics;MSI;Aspire Pro;Pro;37,1;26,0;1,9;2,5;True;cardboard_box;;True;43.6;32.4;16.58;foam_protector
DELL-2EF024;Electronics;Dell;ThinkPad Business;Business;36,2;27,4;1,7;1,6;True;foam_box;Corrosive-8;True;43.9;31.7;6.94;corner_guard
ACER-7BAAB9;Electronics;Acer;Aspire Business;Business;40,8;27,5;2,1;2,0;True;foam_box;Flammable_Liquid-3;False;;;;
MSI-999D85;Electronics;MSI;ZenBook Air;Air;35,2;24,8;2,0;2,5;True;foam_box;;False;;;;
ACER-7A5BF1;Electronics;Acer;ZenBook;;39,2;30,6;2,3;2,5;True;foam_box;;True;44.5;37.5;22.23;corner_guard
MSI-7702CB;Electronics;MSI;Blade Business;Business;40,1;26,2;1,9;2,0;True;rigid_box;;False;;;;
DELL-7D0EF6;Electronics;Dell;Blade Mini;Mini;36,9;25,6;2,4;2,0;True;foam_box;Flammable_Liquid-3;True;45.8;32.2;21.85;bubble_wrap
HP-07B4ED;Electronics;HP;XPS;;39,7;27,6;1,9;2,0;True;cardboard_box;Flammable_Liquid-3;True;44.3;30.9;10.57;bubble_wrap
ASUS-89081B;Electronics;ASUS;Blade Gaming;Gaming;39,2;31,0;2,4;1,8;True;rigid_box;Flammable_Liquid-3;False;;;;
HP-8B32CD;Electronics;HP;MacBook;;38,8;30,4;2,7;1,3;True;rigid_box;Flammable_Liquid-3;False;;;;
ACER-2EB3BF;Electronics;Acer;MacBook;;40,0;33,0;2,3;2,5;True;rigid_box;;False;;;;
AMAZ-40F173;Electronics;Amazon;iPad Pro;Pro;23,8;17,7;0,6;0,85;True;cardboard_box;;False;;;;
MICR-C82DFC;Electronics;Microsoft;Fire;;31,4;21,2;0,8;0,45;True;foam_box;Corrosive-8;True;35.6;25.5;14.33;foam_protector
SAMS-689FF4;Electronics;Samsung;iPad Pro;Pro;26,7;18,7;0,8;0,55;True;cardboard_box;;False;;;;
AMAZ-27BD52;Electronics;Amazon;Surface Air;Air;30,9;21,8;1,0;0,45;True;cardboard_box;;False;;;;
SAMS-EE10B2;Electronics;Samsung;Tab Standard;Standard;31,9;24,0;1,0;0,85;True;cardboard_box;Flammable_Liquid-3;True;40.0;26.6;20.87;air_cushion
LENO-C49EAC;Electronics;Lenovo;Fire;;29,7;20,8;1,0;0,85;True;rigid_box;;False;;;;
HUAW-9ED558;Electronics;Huawei;Galaxy Tab;;25,4;16,7;0,7;0,55;True;cardboard_box;;True;29.4;20.7;23.84;foam_protector
HUAW-CBDA02;Electronics;Huawei;Surface Pro;Pro;29,0;20,7;0,9;0,75;True;cardboard_box;Corrosive-8;False;;;;
LENO-8832A0;Electronics;Lenovo;MatePad;;26,8;21,0;0,9;0,45;True;cardboard_box;Flammable_Liquid-3;False;;;;
AMAZ-63DD98;Electronics;Amazon;Galaxy Tab;;31,0;22,4;0,8;0,85;True;rigid_box;;True;35.5;28.9;7.09;air_cushion
APPL-A45509;Electronics;Apple;Galaxy Tab Standard;Standard;34,1;22,6;1,0;0,85;True;foam_box;;False;;;;
MICR-48C6EA;Electronics;Microsoft;Fire Air;Air;25,2;16,1;0,7;0,45;True;cardboard_box;Flammable_Liquid-3;True;29.3;18.4;22.87;air_cushion
SAMS-9A9246;Electronics;Samsung;Fire;;30,1;23,6;0,9;0,55;True;cardboard_box;;False;;;;
SAMS-F35E48;Electronics;Samsung;MatePad Standard;Standard;34,0;22,6;1,0;0,65;True;rigid_box;Flammable_Liquid-3;False;;;;
AMAZ-18D07F;Electronics;Amazon;Fire Air;Air;29,3;24,6;1,1;0,75;True;cardboard_box;Corrosive-8;True;37.3;29.4;16.57;bubble_wrap
HUAW-F0FD37;Electronics;Huawei;iPad Mini;Mini;24,8;16,4;0,7;0,55;True;foam_box;Flammable_Liquid-3;False;;;;
APPL-7BC838;Electronics;Apple;iPad Lite;Lite;30,4;22,0;0,8;0,55;True;cardboard_box;Corrosive-8;True;37.2;24.6;10.86;bubble_wrap
SAMS-49E1DA;Electronics;Samsung;Tab;;27,4;18,8;0,7;0,85;True;foam_box;;False;;;;
SAMS-4F601A;Electronics;Samsung;MatePad Air;Air;29,1;18,1;0,9;0,45;True;foam_box;;False;;;;
LENO-9157F5;Electronics;Lenovo;Tab Lite;Lite;28,7;18,3;0,9;0,65;True;cardboard_box;;False;;;;
BOSE-27C258;Electronics;Bose;K Wireless;Wireless;21,3;16,8;8,0;0,35;False;cardboard_box;Corrosive-8;True;26.3;20.2;11.44;foam_protector
BOSE-AD7FAC;Electronics;Bose;HD Studio;Studio;22,6;18,5;8,9;0,4;False;kraft_envelope;Corrosive-8;True;29.1;22.7;10.89;corner_guard
JBL-CD1CCC;Electronics;JBL;Live Gaming;Gaming;25,1;23,1;10,0;0,25;False;poly_bag;;False;;;;
JBL-26463C;Electronics;JBL;HD Gaming;Gaming;21,7;16,3;8,7;0,3;False;cardboard_box;Corrosive-8;True;26.5;20.6;8.07;air_cushion
AKG-19C48A;Electronics;AKG;Live;;21,4;20,4;9,1;0,35;False;cardboard_box;;False;;;;
BOSE-62D334;Electronics;Bose;HD Pro;Pro;25,9;23,7;9,8;0,35;False;kraft_envelope;;False;;;;
AKG-D74133;Electronics;AKG;K Pro;Pro;18,1;16,3;7,7;0,4;False;cardboard_box;;False;;;;
BEAT-C657A9;Electronics;Beats;K Pro;Pro;22,1;20,1;10,5;0,4;False;poly_bag;;False;;;;
SONY-F25003;Electronics;Sony;QuietComfort Studio;Studio;18,5;16,8;8,3;0,35;False;kraft_envelope;Flammable_Liquid-3;True;23.2;20.7;17.87;corner_guard
BOSE-771F53;Electronics;Bose;K;;18,3;16,6;8,0;0,25;False;poly_bag;Flammable_Liquid-3;False;;;;
SONY-62D639;Electronics;Sony;Studio Gaming;Gaming;23,1;23,4;9,6;0,4;False;poly_bag;;True;30.0;29.9;13.66;bubble_wrap
JBL-D14C63;Electronics;JBL;Live Pro;Pro;21,6;16,8;8,3;0,3;False;poly_bag;;False;;;;
SENN-C7EA01;Electronics;Sennheiser;ATH-M;;19,8;18,1;8,7;0,25;False;poly_bag;;False;;;;
AUDI-037C65;Electronics;Audio-Technica;HD Pro;Pro;20,3;19,9;9,0;0,4;False;kraft_envelope;Corrosive-8;False;;;;
JBL-2C1C66;Electronics;JBL;HD;;20,2;19,9;9,3;0,35;False;poly_bag;;False;;;;
JBL-F9042B;Electronics;JBL;HD Pro;Pro;19,8;17,8;8,0;0,3;False;cardboard_box;Flammable_Liquid-3;False;;;;
SENN-A5A270;Electronics;Sennheiser;QuietComfort Noise Cancelling;Noise Cancelling;24,6;23,9;9,8;0,3;False;poly_bag;;True;30.7;27.3;11.85;corner_guard
FITB-0C849F;Electronics;Fitbit;Bip Classic;Classic;3,7;3,8;1,1;0,05;False;kraft_envelope;Flammable_Liquid-3;False;;;;
HUAW-7CE61D;Electronics;Huawei;Watch;;4,8;3,7;1,4;0,06;False;poly_bag;;False;;;;
SAMS-BF2F8F;Electronics;Samsung;Versa Active;Active;4,5;3,9;1,5;0,03;False;poly_bag;;True;5.8;4.3;21.99;foam_protector
GARM-03D0AD;Electronics;Garmin;Watch Classic;Classic;4,1;4,3;1,5;0,06;False;cardboard_box;Flammable_Liquid-3;True;5.3;5.4;11.62;corner_guard
APPL-8FE81E;Electronics;Apple;Forerunner;;5,0;4,1;1,5;0,06;False;cardboard_box;;False;;;;
FITB-FF79A9;Electronics;Fitbit;Versa Active;Active;4,3;4,0;1,5;0,05;False;cardboard_box;Corrosive-8;False;;;;
TICW-7B367F;Electronics;TicWatch;Forerunner Sport;Sport;5,3;4,5;1,6;0,06;False;cardboard_box;;False;;;;
GARM-C97495;Electronics;Garmin;Versa Pro;Pro;3,6;3,8;1,2;0,03;False;poly_bag;;True;4.0;4.4;14.78;corner_guard
FITB-5A7802;Electronics;Fitbit;Forerunner;;4,5;4,2;1,3;0,03;False;cardboard_box;;True;5.5;5.2;9.97;bubble_wrap
FITB-DFEDE7;Electronics;Fitbit;Galaxy Watch Ultra;Ultra;4,2;3,6;1,4;0,05;False;kraft_envelope;;False;;;;
FITB-67F700;Electronics;Fitbit;Watch Classic;Classic;4,4;4,4;1,4;0,04;False;poly_bag;;True;5.3;5.5;19.47;air_cushion
SAMS-FAA114;Electronics;Samsung;Forerunner Classic;Classic;5,1;4,3;1,6;0,03;False;poly_bag;;True;5.9;5.4;9.66;bubble_wrap
AMAZ-A0C7F6;Electronics;Amazfit;Bip Ultra;Ultra;4,8;4,4;1,5;0,04;False;kraft_envelope;;True;5.6;5.0;18.32;bubble_wrap
SAMS-03F2DB;Electronics;Samsung;Watch GT Series;Series;5,5;4,3;1,5;0,05;False;kraft_envelope;;False;;;;
FITB-B7BAF5;Electronics;Fitbit;Watch GT Classic;Classic;4,3;3,9;1,5;0,06;False;poly_bag;;True;4.8;4.9;8.61;bubble_wrap
HUAW-2B49A2;Electronics;Huawei;Watch GT;;4,1;3,4;1,2;0,04;False;poly_bag;;False;;;;
SAMS-7E3F31;Electronics;Samsung;Watch GT Pro;Pro;4,4;4,3;1,4;0,05;False;poly_bag;Flammable_Liquid-3;False;;;;
APPL-41034A;Electronics;Apple;Pro;;4,9;4,1;1,5;0,03;False;kraft_envelope;;False;;;;
AMAZ-621124;Electronics;Amazfit;Galaxy Watch Sport;Sport;5,2;4,3;1,6;0,03;False;cardboard_box;;False;;;;
NESP-9A89D0;Home & Kitchen;Nespresso;Magnifica Plus;Plus;28,6;38,7;33,0;4,5;False;kraft_envelope;;False;;;;
KEUR-9621FB;Home & Kitchen;Keurig;K-Elite;;37,1;41,7;42,2;4,5;False;poly_bag;Flammable_Liquid-3;False;;;;
