sku,box_id,utilization,price_try
SKU-002017,BOX-000049,0.3785,20.25
SKU-002018,BOX-000007,0.2746,36.45
SKU-002019,BOX-000045,0.2657,24.78
SKU-002020,BOX-000050,0.3945,38.88
SKU-002021,BOX-000045,0.3506,24.78
SKU-002022,BOX-000045,0.1369,24.78
SKU-002023,BOX-000053,0.3287,68.04
SKU-002024,BOX-000051,0.7853,41.31
SKU-002025,BOX-000045,0.1314,24.78
SKU-002026,BOX-000007,0.2805,36.45
SKU-002027,BOX-000002,0.1376,15.49
SKU-002028,BOX-000051,0.4183,41.31
SKU-002029,BOX-000002,0.273,15.49
SKU-002030,BOX-000045,0.1268,24.78
SKU-002031,BOX-000007,0.2156,36.45
SKU-002032,BOX-000045,0.2843,24.78
SKU-002033,BOX-000049,0.4313,20.25
SKU-002034,BOX-000002,0.3604,15.49
SKU-002035,BOX-000007,0.3285,36.45
SKU-002036,BOX-000007,0.3485,36.45
SKU-002037,BOX-000001,0.4694,45820.0
SKU-002038,BOX-000058,0.0752,72.0
SKU-002039,BOX-000007,0.3291,36.45
SKU-002040,BOX-000053,0.1967,68.04
SKU-002041,BOX-000001,0.3082,45820.0
SKU-002042,BOX-000017,0.1663,45911.0
SKU-002043,BOX-000007,0.3234,36.45
SKU-002044,BOX-000045,0.1364,24.78
SKU-002045,BOX-000017,0.3058,45911.0
SKU-002046,BOX-000007,0.2456,36.45
SKU-002047,BOX-000002,0.2491,15.49
SKU-002048,BOX-000045,0.1266,24.78
SKU-002049,BOX-000045,0.1749,24.78
SKU-002050,BOX-000047,0.298,45820.0
SKU-002051,BOX-000007,0.3397,36.45
SKU-002052,BOX-000045,0.1531,24.78
SKU-002053,BOX-000045,0.2229,24.78
SKU-002054,BOX-000017,0.1405,45911.0
SKU-002055,BOX-000058,0.0876,72.0
SKU-002056,BOX-000045,0.0287,24.78
SKU-002057,BOX-000017,0.1798,45911.0
SKU-002058,BOX-000002,0.2898,15.49
SKU-002059,BOX-000007,0.2596,36.45
SKU-002060,BOX-000045,0.1045,24.78
SKU-002061,BOX-000045,0.1606,24.78
SKU-002062,BOX-000007,0.2556,36.45
SKU-002063,BOX-000007,0.5039,36.45
SKU-002064,BOX-000051,0.3309,41.31
SKU-002065,BOX-000017,0.528,45911.0
SKU-002066,BOX-000058,0.0897,72.0
SKU-002067,BOX-000017,0.3206,45911.0
SKU-002068,BOX-000017,0.3866,45911.0
SKU-002069,BOX-000053,0.2498,68.04
SKU-002070,BOX-000007,0.4444,36.45
SKU-002071,BOX-000007,0.2728,36.45
SKU-002072,BOX-000045,0.2915,24.78
SKU-002073,BOX-000045,0.0235,24.78
SKU-002074,BOX-000050,0.1936,38.88
SKU-002075,BOX-000045,0.1416,24.78
SKU-002076,BOX-000007,0.2817,36.45
SKU-002077,BOX-000050,0.4968,38.88
SKU-002078,BOX-000045,0.1408,24.78
SKU-002079,BOX-000017,0.1224,45911.0
SKU-002080,BOX-000017,0.1914,45911.0
SKU-002081,BOX-000045,0.0504,24.78
SKU-002082,BOX-000017,0.2234,45911.0
SKU-002083,BOX-000049,0.3653,20.25
SKU-002084,BOX-000050,0.2506,38.88
SKU-002085,BOX-000049,0.1739,20.25
SKU-002086,BOX-000045,0.0254,24.78
SKU-002087,BOX-000007,0.3886,36.45
SKU-002088,BOX-000058,0.1729,72.0
SKU-002089,BOX-000045,0.11,24.78
SKU-002090,BOX-000007,0.2853,36.45
SKU-002091,BOX-000045,0.112,24.78
SKU-002092,BOX-000045,0.0938,24.78
SKU-002093,BOX-000002,0.1307,15.49
SKU-002094,BOX-000049,0.2341,20.25
SKU-002095,BOX-000007,0.5091,36.45
SKU-002096,BOX-000053,0.1983,68.04
SKU-002097,BOX-000045,0.3591,24.78
SKU-002098,BOX-000058,0.2954,72.0
SKU-002099,BOX-000049,0.2187,20.25
SKU-002100,BOX-000002,0.2916,15.49
SKU-002101,BOX-000045,0.3263,24.78
SKU-002102,BOX-000007,0.3776,36.45
SKU-002103,BOX-000050,0.2751,38.88
SKU-002104,BOX-000017,0.4885,45911.0
SKU-002105,BOX-000045,0.1474,24.78
SKU-002106,BOX-000049,0.4558,20.25
SKU-002107,BOX-000058,0.2987,72.0
SKU-002108,BOX-000045,0.0239,24.78
SKU-002109,BOX-000007,0.1836,36.45
SKU-002110,BOX-000007,0.3505,36.45
SKU-002111,BOX-000045,0.1399,24.78
SKU-002112,BOX-000045,0.1909,24.78
SKU-002113,BOX-000045,0.1533,24.78
SKU-002114,BOX-000050,0.4561,38.88
SKU-002115,BOX-000045,0.2171,24.78
SKU-002116,BOX-000002,0.1035,15.49
SKU-002117,BOX-000002,0.0979,15.49
SKU-002118,BOX-000045,0.0699,24.78
SKU-002119,BOX-000045,0.0804,24.78
SKU-002120,BOX-000051,0.3235,41.31
SKU-002121,BOX-000045,0.065,24.78
SKU-002122,BOX-000007,0.2807,36.45
SKU-002123,BOX-000007,0.2903,36.45
SKU-002124,BOX-000007,0.2371,36.45
SKU-002125,BOX-000007,0.2853,36.45
SKU-002126,BOX-000050,0.3782,38.88
SKU-002127,BOX-000050,0.1825,38.88
SKU-002128,BOX-000007,0.2455,36.45
SKU-002129,BOX-000058,0.345,72.0
SKU-002130,BOX-000007,0.2177,36.45
SKU-002131,BOX-000002,0.7434,15.49
SKU-002132,BOX-000023,0.167,45983.0
SKU-002133,BOX-000053,0.3154,68.04
SKU-002134,BOX-000007,0.3245,36.45
SKU-002135,BOX-000017,0.1496,45911.0
SKU-002136,BOX-000002,0.2956,15.49
SKU-002137,BOX-000007,0.2202,36.45
SKU-002138,BOX-000050,0.1938,38.88
SKU-002139,BOX-000045,0.0339,24.78
SKU-002140,BOX-000007,0.6171,36.45
SKU-002141,BOX-000045,0.0918,24.78
SKU-002142,BOX-000039,0.6363,68.98
SKU-002143,BOX-000045,0.1447,24.78
SKU-002144,BOX-000049,0.3614,20.25
SKU-002145,BOX-000007,0.4456,36.45
SKU-002146,BOX-000058,0.3594,72.0
SKU-002147,BOX-000045,0.2782,24.78
SKU-002148,BOX-000049,0.3437,20.25
SKU-002149,BOX-000045,0.118,24.78
SKU-002150,BOX-000017,0.2147,45911.0
SKU-002151,BOX-000002,0.3721,15.49
SKU-002152,BOX-000045,0.1018,24.78
SKU-002153,BOX-000002,0.1452,15.49
SKU-002154,BOX-000050,0.3351,38.88
SKU-002155,BOX-000045,0.0339,24.78
SKU-002156,BOX-000007,0.4284,36.45
SKU-002157,BOX-000002,0.3731,15.49
SKU-002158,BOX-000058,0.0295,72.0
SKU-002159,BOX-000007,0.3001,36.45
SKU-002160,BOX-000058,0.3094,72.0
SKU-002161,BOX-000017,0.381,45911.0
SKU-002162,BOX-000050,0.2225,38.88
SKU-002163,BOX-000002,0.3787,15.49
SKU-002164,BOX-000007,0.2473,36.45
SKU-002165,BOX-000058,0.1536,72.0
SKU-002166,BOX-000007,0.3177,36.45
SKU-002167,BOX-000053,0.1645,68.04
SKU-002168,BOX-000007,0.2303,36.45
SKU-002169,BOX-000002,0.1458,15.49
SKU-002170,BOX-000007,0.1444,36.45
SKU-002171,BOX-000007,0.126,36.45
SKU-002172,BOX-000017,0.5018,45911.0
SKU-002173,BOX-000007,0.3357,36.45
SKU-002174,BOX-000017,0.229,45911.0
SKU-002175,BOX-000007,0.3365,36.45
SKU-002176,BOX-000017,0.1612,45911.0
SKU-002177,BOX-000017,0.1826,45911.0
SKU-002178,BOX-000002,0.6405,15.49
SKU-002179,BOX-000017,0.1729,45911.0
SKU-002180,BOX-000017,0.4493,45911.0
SKU-002181,BOX-000049,0.7779,20.25
SKU-002182,BOX-000017,0.3093,45911.0
SKU-002183,BOX-000017,0.3196,45911.0
SKU-002184,BOX-000007,0.1707,36.45
SKU-002185,BOX-000050,0.22,38.88
SKU-002186,BOX-000007,0.0989,36.45
SKU-002187,BOX-000058,0.238,72.0
SKU-002188,BOX-000002,0.2511,15.49
SKU-002189,BOX-000058,0.0228,72.0
SKU-002190,BOX-000002,0.1139,15.49
SKU-002191,BOX-000050,0.4852,38.88
SKU-002192,BOX-000007,0.2687,36.45
SKU-002193,BOX-000007,0.3812,36.45
SKU-002194,BOX-000017,0.2512,45911.0
SKU-002195,BOX-000049,0.4247,20.25
SKU-002196,BOX-000007,0.295,36.45
SKU-002197,BOX-000017,0.3085,45911.0
SKU-002198,BOX-000050,0.2065,38.88
SKU-002199,BOX-000050,0.2951,38.88
SKU-002200,BOX-000002,0.1563,15.49
SKU-002201,BOX-000007,0.2578,36.45
SKU-002202,BOX-000050,0.164,38.88
SKU-002203,BOX-000050,0.1337,38.88
SKU-002204,BOX-000007,0.0417,36.45
SKU-002205,BOX-000017,0.1406,45911.0
SKU-002206,BOX-000050,0.5052,38.88
SKU-002207,BOX-000007,0.1933,36.45
SKU-002208,BOX-000023,0.2413,45983.0
SKU-002209,BOX-000002,0.3133,15.49
SKU-002210,BOX-000007,0.1785,36.45
SKU-002211,BOX-000007,0.4329,36.45
SKU-002212,BOX-000007,0.2289,36.45
SKU-002213,BOX-000007,0.6771,36.45
SKU-002214,BOX-000002,0.2663,15.49
SKU-002215,BOX-000050,0.4895,38.88
SKU-002216,BOX-000017,0.1401,45911.0
SKU-002217,BOX-000007,0.3291,36.45
SKU-002218,BOX-000007,0.219,36.45
SKU-002219,BOX-000007,0.2465,36.45
SKU-002220,BOX-000007,0.297,36.45
SKU-002221,BOX-000053,0.3377,68.04
SKU-002222,BOX-000007,0.2594,36.45
SKU-002223,BOX-000007,0.0907,36.45
SKU-002224,BOX-000058,0.0438,72.0
SKU-002225,BOX-000007,0.4007,36.45
SKU-002226,BOX-000058,0.0589,72.0
SKU-002227,BOX-000007,0.2226,36.45
SKU-002228,BOX-000007,0.0657,36.45
SKU-002229,BOX-000007,0.2888,36.45
SKU-002230,BOX-000007,0.1262,36.45
SKU-002231,BOX-000058,0.1932,72.0
SKU-002232,BOX-000007,0.2663,36.45
SKU-002233,BOX-000008,0.1474,41.95
SKU-002234,BOX-000050,0.2537,38.88
SKU-002235,BOX-000002,0.6949,15.49
SKU-002236,BOX-000002,0.1289,15.49
SKU-002237,BOX-000053,0.144,68.04
SKU-002238,BOX-000017,0.1543,45911.0
SKU-002239,BOX-000017,0.1507,45911.0
SKU-002240,BOX-000017,0.2894,45911.0
SKU-002241,BOX-000008,0.4155,41.95
SKU-002242,BOX-000017,0.4241,45911.0
SKU-002243,BOX-000050,0.3847,38.88
SKU-002244,BOX-000002,0.1149,15.49
SKU-002245,BOX-000007,0.2917,36.45
SKU-002246,BOX-000050,0.1795,38.88
SKU-002247,BOX-000058,0.391,72.0
SKU-002248,BOX-000007,0.2723,36.45
SKU-002249,BOX-000017,0.1817,45911.0
SKU-002250,BOX-000007,0.1236,36.45
SKU-002251,BOX-000007,0.3829,36.45
SKU-002252,BOX-000007,0.3202,36.45
SKU-002253,BOX-000002,0.2506,15.49
SKU-002254,BOX-000007,0.1023,36.45
SKU-002255,BOX-000058,0.0214,72.0
SKU-002256,BOX-000058,0.0676,72.0
SKU-002257,BOX-000017,0.3899,45911.0
SKU-002258,BOX-000002,0.1156,15.49
SKU-002259,BOX-000002,0.357,15.49
SKU-002260,BOX-000017,0.1835,45911.0
SKU-002261,BOX-000050,0.3955,38.88
SKU-002262,BOX-000007,0.079,36.45
SKU-002263,BOX-000007,0.3426,36.45
SKU-002264,BOX-000050,0.2933,38.88
SKU-002265,BOX-000017,0.1915,45911.0
SKU-002266,BOX-000048,0.2268,32478.0
SKU-002267,BOX-000007,0.2808,36.45
SKU-002268,BOX-000053,0.5019,68.04
SKU-002269,BOX-000007,0.1736,36.45
SKU-002270,BOX-000058,0.2723,72.0
SKU-002271,BOX-000007,0.0535,36.45
SKU-002272,BOX-000058,0.2405,72.0
SKU-002273,BOX-000007,0.2538,36.45
SKU-002274,BOX-000002,0.8913,15.49
SKU-002275,BOX-000007,0.2884,36.45
SKU-002276,BOX-000058,0.1984,72.0
SKU-002277,BOX-000058,0.0637,72.0
SKU-002278,BOX-000050,0.3385,38.88
SKU-002279,BOX-000053,0.2507,68.04
SKU-002280,BOX-000017,0.1325,45911.0
SKU-002281,BOX-000007,0.0752,36.45
SKU-002282,BOX-000058,0.0772,72.0
SKU-002283,BOX-000002,0.3701,15.49
SKU-002284,BOX-000017,0.3408,45911.0
SKU-002285,BOX-000007,0.0841,36.45
SKU-002286,BOX-000053,0.2889,68.04
SKU-002287,BOX-000007,0.2288,36.45
SKU-002288,BOX-000058,0.1013,72.0
SKU-002289,BOX-000007,0.4295,36.45
SKU-002290,BOX-000007,0.2738,36.45
SKU-002291,BOX-000002,0.337,15.49
SKU-002292,BOX-000002,0.1758,15.49
SKU-002293,BOX-000007,0.1646,36.45
SKU-002294,BOX-000017,0.19,45911.0
SKU-002295,BOX-000002,0.1381,15.49
SKU-002296,BOX-000051,0.1708,41.31
SKU-002297,BOX-000007,0.1098,36.45
SKU-002298,BOX-000007,0.5027,36.45
SKU-002299,BOX-000007,0.1211,36.45
SKU-002300,BOX-000017,0.5123,45911.0
SKU-002301,BOX-000017,0.3552,45911.0
SKU-002302,BOX-000007,0.2918,36.45
SKU-002303,BOX-000019,0.5081,45893.0
SKU-002304,BOX-000058,0.2456,72.0
SKU-002305,,0.0,
SKU-002306,BOX-000053,0.3314,68.04
SKU-002307,BOX-000039,0.393,68.98
SKU-002308,BOX-000058,0.4068,72.0
SKU-002309,BOX-000058,0.2364,72.0
SKU-002310,BOX-000017,0.6137,45911.0
SKU-002311,BOX-000058,0.2241,72.0
SKU-002312,BOX-000058,0.27,72.0
SKU-002313,BOX-000058,0.2869,72.0
SKU-002314,BOX-000058,0.3035,72.0
SKU-002315,BOX-000058,0.0455,72.0
SKU-002316,BOX-000017,0.1381,45911.0
SKU-002317,BOX-000002,0.1372,15.49
SKU-002318,BOX-000002,0.3582,15.49
SKU-002319,BOX-000051,0.5752,41.31
SKU-002320,BOX-000058,0.0991,72.0
SKU-002321,BOX-000050,0.1866,38.88
SKU-002322,BOX-000002,0.2329,15.49
SKU-002323,BOX-000058,0.2415,72.0
SKU-002324,BOX-000050,0.7703,38.88
SKU-002325,BOX-000050,0.4084,38.88
SKU-002326,BOX-000058,0.2867,72.0
SKU-002327,BOX-000002,0.1018,15.49
SKU-002328,BOX-000058,0.2278,72.0
SKU-002329,BOX-000050,0.2886,38.88
SKU-002330,BOX-000002,0.3758,15.49
SKU-002331,BOX-000002,0.3145,15.49
SKU-002332,BOX-000017,0.3789,45911.0
SKU-002333,BOX-000002,0.1433,15.49
SKU-002334,BOX-000017,0.3062,45911.0
SKU-002335,BOX-000019,0.4599,45893.0
SKU-002336,BOX-000058,0.367,72.0
SKU-002337,BOX-000017,0.3234,45911.0
SKU-002338,BOX-000058,0.2812,72.0
SKU-002339,BOX-000053,0.3787,68.04
SKU-002340,BOX-000017,0.3406,45911.0
SKU-002341,BOX-000058,0.076,72.0
SKU-002342,BOX-000050,0.6771,38.88
SKU-002343,BOX-000053,0.3553,68.04
SKU-002344,BOX-000058,0.024,72.0
SKU-002345,BOX-000058,0.1257,72.0
SKU-002346,BOX-000017,0.2421,45911.0
SKU-002347,BOX-000058,0.2084,72.0
SKU-002348,BOX-000058,0.0994,72.0
SKU-002349,BOX-000050,0.2496,38.88
SKU-002350,BOX-000058,0.0667,72.0
SKU-002351,BOX-000058,0.066,72.0
SKU-002352,BOX-000058,0.3461,72.0
SKU-002353,BOX-000058,0.0448,72.0
SKU-002354,BOX-000019,0.3725,45893.0
SKU-002355,BOX-000017,0.179,45911.0
SKU-002356,BOX-000058,0.1587,72.0
SKU-002357,BOX-000058,0.0435,72.0
SKU-002358,BOX-000058,0.1081,72.0
SKU-002359,BOX-000039,0.0213,68.98
SKU-002360,BOX-000019,0.1676,45893.0
SKU-002361,BOX-000019,0.3573,45893.0
SKU-002362,BOX-000019,0.0804,45893.0
SKU-002363,BOX-000019,0.0577,45893.0
SKU-002364,BOX-000019,0.2288,45893.0
SKU-002365,BOX-000019,0.1695,45893.0
SKU-002366,BOX-000019,0.1376,45893.0
SKU-002367,BOX-000017,0.4255,45911.0
SKU-002368,BOX-000039,0.287,68.98
SKU-002369,BOX-000019,0.0651,45893.0
SKU-002370,BOX-000019,0.1846,45893.0
SKU-002371,BOX-000019,0.0979,45893.0
SKU-002372,BOX-000019,0.3034,45893.0
SKU-002373,BOX-000019,0.0743,45893.0
SKU-002374,BOX-000019,0.1711,45893.0
SKU-002375,BOX-000046,0.2948,45878.0
SKU-002376,BOX-000050,0.3589,38.88
SKU-002377,BOX-000050,0.2971,38.88
SKU-002378,BOX-000019,0.3079,45893.0
SKU-002379,BOX-000019,0.3045,45893.0
SKU-002380,BOX-000019,0.2515,45893.0
SKU-002381,BOX-000051,0.6834,41.31
SKU-002382,BOX-000050,0.1723,38.88
SKU-002383,BOX-000017,0.1469,45911.0
SKU-002384,BOX-000017,0.1368,45911.0
SKU-002385,BOX-000019,0.0842,45893.0
SKU-002386,BOX-000019,0.1232,45893.0
SKU-002387,BOX-000017,0.2833,45911.0
SKU-002388,BOX-000019,0.2936,45893.0
SKU-002389,BOX-000017,0.33,45911.0
SKU-002390,BOX-000019,0.1966,45893.0
SKU-002391,BOX-000039,0.0346,68.98
SKU-002392,BOX-000019,0.3342,45893.0
SKU-002393,BOX-000019,0.1827,45893.0
SKU-002394,BOX-000050,0.4281,38.88
SKU-002395,BOX-000019,0.1436,45893.0
SKU-002396,BOX-000019,0.2704,45893.0
SKU-002397,BOX-000053,0.1667,68.04
SKU-002398,BOX-000050,0.3957,38.88
SKU-002399,BOX-000039,0.2758,68.98
SKU-002400,BOX-000017,0.1748,45911.0
SKU-002401,BOX-000019,0.4106,45893.0
SKU-002402,BOX-000019,0.111,45893.0
SKU-002403,BOX-000051,0.7252,41.31
SKU-002404,BOX-000039,0.27,68.98
SKU-002405,BOX-000019,0.0704,45893.0
SKU-002406,BOX-000039,0.0302,68.98
SKU-002407,BOX-000019,0.3433,45893.0
SKU-002408,BOX-000019,0.299,45893.0
SKU-002409,BOX-000017,0.2685,45911.0
SKU-002410,BOX-000050,0.2826,38.88
SKU-002411,BOX-000050,0.2958,38.88
SKU-002412,BOX-000017,0.1531,45911.0
SKU-002413,BOX-000019,0.0852,45893.0
SKU-002414,BOX-000019,0.5691,45893.0
SKU-002415,BOX-000017,0.3832,45911.0
SKU-002416,BOX-000019,0.3256,45893.0
SKU-002417,BOX-000019,0.0731,45893.0
SKU-002418,BOX-000019,0.2943,45893.0
SKU-002419,BOX-000039,0.233,68.98
SKU-002420,BOX-000019,0.2167,45893.0
SKU-002421,BOX-000019,0.1606,45893.0
SKU-002422,BOX-000019,0.0193,45893.0
SKU-002423,BOX-000050,0.1808,38.88
SKU-002424,BOX-000017,0.4974,45911.0
SKU-002425,BOX-000039,0.5693,68.98
SKU-002426,BOX-000019,0.1533,45893.0
SKU-002427,BOX-000019,0.0282,45893.0
SKU-002428,BOX-000019,0.0796,45893.0
SKU-002429,BOX-000019,0.3345,45893.0
SKU-002430,BOX-000050,0.1821,38.88
SKU-002431,BOX-000019,0.0267,45893.0
SKU-002432,BOX-000019,0.138,45893.0
SKU-002433,BOX-000019,0.1836,45893.0
SKU-002434,BOX-000017,0.0953,45911.0
SKU-002435,BOX-000017,0.1963,45911.0
SKU-002436,BOX-000050,0.1357,38.88
SKU-002437,BOX-000023,0.2089,45983.0
SKU-002438,BOX-000050,0.36,38.88
SKU-002439,BOX-000019,0.243,45893.0
SKU-002440,BOX-000019,0.0633,45893.0
SKU-002441,BOX-000050,0.1952,38.88
SKU-002442,BOX-000051,0.219,41.31
SKU-002443,BOX-000019,0.2172,45893.0
SKU-002444,BOX-000017,0.2331,45911.0
SKU-002445,BOX-000009,0.2336,56.21
SKU-002446,BOX-000019,0.2182,45893.0
SKU-002447,BOX-000039,0.062,68.98
SKU-002448,BOX-000019,0.0755,45893.0
SKU-002449,BOX-000039,0.0545,68.98
SKU-002450,BOX-000019,0.2843,45893.0
SKU-002451,BOX-000019,0.1329,45893.0
SKU-002452,BOX-000019,0.0232,45893.0
SKU-002453,BOX-000019,0.2063,45893.0
SKU-002454,BOX-000053,0.3257,68.04
SKU-002455,BOX-000019,0.0784,45893.0
SKU-002456,BOX-000039,0.0307,68.98
SKU-002457,BOX-000017,0.5896,45911.0
SKU-002458,BOX-000019,0.299,45893.0
SKU-002459,BOX-000019,0.0818,45893.0
SKU-002460,BOX-000019,0.244,45893.0
SKU-002461,BOX-000051,0.5241,41.31
SKU-002462,BOX-000019,0.3638,45893.0
SKU-002463,BOX-000039,0.0677,68.98
SKU-002464,BOX-000039,0.1983,68.98
SKU-002465,BOX-000017,0.0776,45911.0
SKU-002466,BOX-000019,0.1224,45893.0
SKU-002467,BOX-000019,0.1712,45893.0
SKU-002468,BOX-000019,0.0963,45893.0
SKU-002469,BOX-000019,0.073,45893.0
SKU-002470,BOX-000019,0.0227,45893.0
SKU-002471,BOX-000019,0.0236,45893.0
SKU-002472,BOX-000019,0.1356,45893.0
SKU-002473,BOX-000019,0.1259,45893.0
SKU-002474,BOX-000019,0.2789,45893.0
SKU-002475,BOX-000019,0.0752,45893.0
SKU-002476,BOX-000023,0.2973,45983.0
SKU-002477,BOX-000019,0.0262,45893.0
SKU-002478,BOX-000019,0.03,45893.0
SKU-002479,BOX-000050,0.1917,38.88
SKU-002480,BOX-000050,0.1196,38.88
SKU-002481,BOX-000019,0.1484,45893.0
SKU-002482,BOX-000050,0.3413,38.88
SKU-002483,BOX-000039,0.1554,68.98
SKU-002484,BOX-000019,0.2908,45893.0
SKU-002485,BOX-000019,0.2599,45893.0
SKU-002486,BOX-000019,0.3283,45893.0
SKU-002487,BOX-000019,0.4656,45893.0
SKU-002488,BOX-000019,0.5417,45893.0
SKU-002489,BOX-000019,0.3636,45893.0
SKU-002490,BOX-000019,0.1731,45893.0
SKU-002491,BOX-000050,0.1747,38.88
SKU-002492,BOX-000050,0.1107,38.88
SKU-002493,BOX-000019,0.0595,45893.0
SKU-002494,BOX-000019,0.3035,45893.0
SKU-002495,BOX-000019,0.3136,45893.0
SKU-002496,BOX-000050,0.3075,38.88
SKU-002497,BOX-000050,0.5013,38.88
SKU-002498,BOX-000019,0.2157,45893.0
SKU-002499,BOX-000039,0.1269,68.98
SKU-002500,BOX-000050,0.2512,38.88
SKU-002501,BOX-000053,0.6716,68.04
SKU-002502,BOX-000019,0.254,45893.0
SKU-002503,BOX-000019,0.0944,45893.0
SKU-002504,BOX-000019,0.3365,45893.0
SKU-002505,BOX-000019,0.2978,45893.0
SKU-002506,BOX-000019,0.3065,45893.0
SKU-002507,BOX-000019,0.1447,45893.0
SKU-002508,BOX-000039,0.1286,68.98
SKU-002509,BOX-000019,0.2117,45893.0
SKU-002510,BOX-000023,0.1599,45983.0
SKU-002511,BOX-000039,0.0199,68.98
SKU-002512,BOX-000019,0.0757,45893.0
SKU-002513,BOX-000019,0.2872,45893.0
SKU-002514,BOX-000019,0.0255,45893.0
SKU-002515,BOX-000039,0.255,68.98
SKU-002516,BOX-000019,0.214,45893.0
SKU-002517,BOX-000019,0.269,45893.0
SKU-002518,BOX-000019,0.1621,45893.0
SKU-002519,BOX-000008,0.259,41.95
SKU-002520,BOX-000008,0.0469,41.95
SKU-002521,BOX-000008,0.0198,41.95
SKU-002522,BOX-000008,0.0545,41.95
SKU-002523,BOX-000053,0.3193,68.04
SKU-002524,BOX-000008,0.0502,41.95
SKU-002525,BOX-000008,0.019,41.95
SKU-002526,BOX-000008,0.215,41.95
SKU-002527,BOX-000008,0.0193,41.95
SKU-002528,BOX-000008,0.0695,41.95
SKU-002529,BOX-000050,0.1007,38.88
SKU-002530,BOX-000023,0.2015,45983.0
SKU-002531,BOX-000008,0.0205,41.95
SKU-002532,BOX-000008,0.049,41.95
SKU-002533,BOX-000050,0.382,38.88
SKU-002534,BOX-000008,0.2444,41.95
SKU-002535,BOX-000008,0.1372,41.95
SKU-002536,BOX-000053,0.154,68.04
SKU-002537,BOX-000051,0.313,41.31
SKU-002538,BOX-000008,0.038,41.95
SKU-002539,BOX-000008,0.0256,41.95
SKU-002540,BOX-000008,0.1844,41.95
SKU-002541,,0.0,
SKU-002542,BOX-000008,0.0417,41.95
SKU-002543,,0.0,
SKU-002544,BOX-000023,0.1625,45983.0
SKU-002545,BOX-000008,0.1413,41.95
SKU-002546,BOX-000008,0.3827,41.95
SKU-002547,BOX-000008,0.1881,41.95
SKU-002548,BOX-000008,0.2055,41.95
SKU-002549,BOX-000008,0.0243,41.95
SKU-002550,BOX-000008,0.0568,41.95
SKU-002551,,0.0,
SKU-002552,BOX-000050,0.3031,38.88
SKU-002553,BOX-000008,0.1981,41.95
SKU-002554,BOX-000008,0.2387,41.95
SKU-002555,BOX-000008,0.1777,41.95
SKU-002556,,0.0,
SKU-002557,BOX-000008,0.2846,41.95
SKU-002558,BOX-000008,0.217,41.95
SKU-002559,BOX-000008,0.0556,41.95
SKU-002560,,0.0,
SKU-002561,BOX-000053,0.29,68.04
SKU-002562,BOX-000050,0.626,38.88
SKU-002563,BOX-000053,0.3339,68.04
SKU-002564,BOX-000008,0.2315,41.95
SKU-002565,BOX-000008,0.085,41.95
SKU-002566,,0.0,
SKU-002567,BOX-000008,0.0609,41.95
SKU-002568,BOX-000053,0.2288,68.04
SKU-002569,BOX-000053,0.4087,68.04
SKU-002570,BOX-000050,0.2178,38.88
SKU-002571,BOX-000008,0.0553,41.95
SKU-002572,BOX-000008,0.0745,41.95
SKU-002573,,0.0,
SKU-002574,BOX-000053,0.3499,68.04
SKU-002575,BOX-000009,0.1714,56.21
SKU-002576,BOX-000008,0.0155,41.95
SKU-002577,BOX-000008,0.1455,41.95
SKU-002578,BOX-000008,0.0922,41.95
SKU-002579,BOX-000008,0.0202,41.95
SKU-002580,BOX-000008,0.0253,41.95
SKU-002581,BOX-000008,0.2348,41.95
SKU-002582,BOX-000008,0.2955,41.95
SKU-002583,,0.0,
SKU-002584,BOX-000008,0.1525,41.95
SKU-002585,BOX-000008,0.0503,41.95
SKU-002586,BOX-000008,0.1033,41.95
SKU-002587,BOX-000008,0.0709,41.95
SKU-002588,BOX-000008,0.1536,41.95
SKU-002589,BOX-000008,0.0967,41.95
SKU-002590,BOX-000008,0.1986,41.95
SKU-002591,BOX-000008,0.0364,41.95
SKU-002592,BOX-000008,0.0775,41.95
SKU-002593,BOX-000008,0.2369,41.95
SKU-002594,BOX-000050,0.1573,38.88
SKU-002595,,0.0,
SKU-002596,,0.0,
SKU-002597,BOX-000050,0.2716,38.88
SKU-002598,BOX-000050,0.3703,38.88
SKU-002599,BOX-000008,0.0623,41.95
SKU-002600,BOX-000050,0.3141,38.88
SKU-002601,,0.0,
SKU-002602,BOX-000008,0.2358,41.95
SKU-002603,BOX-000050,0.4408,38.88
SKU-002604,,0.0,
SKU-002605,BOX-000008,0.0275,41.95
SKU-002606,BOX-000008,0.0835,41.95
SKU-002607,BOX-000008,0.0326,41.95
SKU-002608,BOX-000008,0.2027,41.95
SKU-002609,BOX-000008,0.2114,41.95
SKU-002610,BOX-000008,0.2751,41.95
SKU-002611,BOX-000050,0.1459,38.88
SKU-002612,BOX-000008,0.2326,41.95
SKU-002613,BOX-000051,0.2632,41.31
SKU-002614,BOX-000008,0.1679,41.95
SKU-002615,BOX-000008,0.0505,41.95
SKU-002616,BOX-000008,0.1707,41.95
SKU-002617,BOX-000008,0.2067,41.95
SKU-002618,BOX-000050,0.2742,38.88
SKU-002619,BOX-000008,0.082,41.95
SKU-002620,BOX-000008,0.0215,41.95
SKU-002621,BOX-000008,0.0275,41.95
SKU-002622,BOX-000008,0.042,41.95
SKU-002623,BOX-000053,0.3571,68.04
SKU-002624,BOX-000008,0.0228,41.95
SKU-002625,BOX-000008,0.0192,41.95
